,"Taxation statistics 2014–15 Individuals: Selected items, by taxable status, state/territory1 and postcode, 2014–15 income year2",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139
2179,VIC,3919,1621,1618,70944526,1363,11650481,1109,1133084,18,26574,1227,12126140,17,58425,1344,62958836,426,772704,28,242843,37,406404,189,1080405,103,1067596,16,155056,46,1160943,786,504235,71,21862,176,606271,174,259721,1616,74751163,615,1502497,169,255438,1028,319534,76,118820,1010,1005110,40,11561,34,13216,12,21507,536,117577,880,222686,1345,3741205,78,1320244,121,686544,3,68763,97,1366296,24,25970,14,139897,0,0,14,130772,31,393611,23,79724,42,1034834,65,1140637,30,213500,22,6375,21,43367,173,1960935,149,1335862,66,131804,172,1006346,61,263155,112,-776232,173,-513077,65,75251,9,2117,9,73800,50,76219,2,47531,158,7811039,160,7858570,157,4790409,3,44827,158,2863730,161,2908557,89,389865,25,49320,29,14557,1018,337027,588,1314,13219582
2180,VIC,3920,433,433,19759508,380,3224590,247,138545,1,1568,364,3246568,12,36929,424,20176466,352,134712,8,59255,10,29481,33,114789,3,17028,1,2585,1,25701,204,74258,5,434,20,5495,20,2509,433,20607432,141,315493,37,24855,342,137839,22,25440,306,266413,7,2769,1,137,1,3929,136,22479,177,36971,381,847065,12,122863,7,29504,0,0,5,10911,5,425,3,18693,0,0,2,9733,3,7334,3,970,5,16391,7,46184,3,647,3,647,4,49,30,484084,30,341895,20,59156,30,274461,6,18433,24,-209861,30,-191428,10,16189,1,82,1,10000,1,240,2,51795,6,239018,8,290813,8,198255,2,37204,7,55354,9,92558,4,9314,1,388,0,0,302,98737,101,422,3961723
2181,VIC,3921,62,60,1725505,36,230680,20,21325,0,0,26,231553,0,0,26,838119,4,1347,0,0,1,336,7,80420,7,69186,1,10035,1,35324,38,168550,13,1432,18,57562,18,24668,61,1828610,2,5606,5,18658,11,2405,0,0,13,26028,3,364,3,140,0,0,16,3375,18,8119,37,67822,0,0,1,7189,21,859,19,153175,3,25519,0,0,1,25409,4,32569,4,28350,2,607,5,216888,5,185619,3,28013,0,0,0,0,12,126633,3,40027,2,6332,12,37085,10,65395,2,-22206,12,43189,2,4146,0,0,0,0,1,887,3,26824,14,1182256,16,1209080,15,979424,3,9179,14,216742,16,225921,8,30153,1,1505,0,0,26,8529,25,16,184634
2182,VIC,3922,4006,3984,165109144,3045,28540505,2433,2706497,25,35322,2637,28890833,62,202309,2693,113435011,774,1754810,46,551706,53,750026,376,2252912,404,4365601,60,845615,72,1804730,2488,4886593,386,324417,940,6238023,939,2669202,3990,174131209,988,2531765,254,441821,1800,534334,137,194921,1720,1677747,20,6645,220,106649,83,218857,1362,439703,1759,531767,2946,8619861,140,2525422,282,2586239,58,900714,696,15147639,235,933007,39,597725,5,88699,70,797166,245,3336406,145,766867,314,8858477,309,9703640,224,725129,182,142645,160,83867,525,7650637,385,3492927,178,463172,521,3451574,241,1932293,289,-1689329,530,242964,193,197826,46,429323,90,1518697,126,400317,19,660177,535,32694401,552,33354578,551,23874493,23,-217729,544,9073878,565,8856149,291,1271135,79,237078,45,51501,2243,761521,1996,2555,24258751
2183,VIC,3923,327,324,13877339,245,2493994,189,227375,2,1692,204,2547597,7,24842,199,8342364,54,306147,2,15494,3,30654,23,127728,39,443538,7,65984,12,226709,211,579919,49,61911,103,787856,104,337675,325,14654084,69,188064,18,42120,131,35939,9,11475,115,85516,7,2109,20,4820,19,83800,96,66332,136,51541,227,773975,11,207208,37,317275,6,52190,77,2131739,28,293406,1,8000,0,0,8,108260,24,294874,12,51225,39,778644,40,1136214,27,70168,19,28580,19,57005,55,1028155,38,463296,29,80404,53,445689,25,287868,30,-249102,55,38766,15,18929,3,4170,10,182921,11,11052,4,856438,51,5149542,53,6005980,52,5297090,4,18827,51,575178,53,594005,25,106386,7,13740,3,3390,179,59614,193,184,1794082
2184,VIC,3925,1879,1868,83652880,1444,15409894,1191,1430808,19,19810,1276,16148394,59,194389,1281,57428787,381,1239653,20,212929,27,403711,154,990047,128,1362748,31,463271,18,345652,1128,1887088,219,242464,480,3273304,480,1401756,1869,88167001,516,1332488,156,211006,881,253896,69,89640,864,868451,23,6889,77,53188,54,87412,658,162140,784,528544,1401,4444477,111,2159892,162,1416609,20,12947,352,10244770,107,1413255,17,339353,2,65236,37,421894,129,999188,90,185594,162,2717266,146,3229893,108,200448,96,66147,80,22642,289,4160447,205,1955331,92,228975,286,1911702,160,1008464,130,-944025,292,64439,115,238934,14,138128,39,654771,74,187401,4,507706,290,21004701,294,21512407,285,15444980,8,-23643,293,5810538,300,5786895,176,981851,30,78690,23,41524,1020,333457,970,1218,12749488
2185,VIC,3926,2071,2051,117640600,1622,26525428,1383,2114695,23,35627,1456,27914162,57,196156,1360,72277575,304,1381849,19,146448,32,462587,102,562331,149,1368732,29,444482,53,1629665,1311,3334608,341,532155,632,8511438,631,3645726,2062,124814779,537,1560419,194,186861,774,206742,64,145921,905,1101134,23,10987,78,250996,86,333453,678,477466,949,461797,1590,6458398,128,2266882,226,2834779,66,239408,480,17212343,223,2651826,21,671261,9,210712,41,703354,200,4500452,148,1149060,275,9935803,251,6505285,181,573900,168,394580,152,65427,372,7086970,289,3718087,162,409216,371,3186954,149,1621383,231,-1848670,380,-227287,131,251620,26,191296,56,1456849,101,263220,17,795587,253,23707583,264,24503170,256,18582212,22,-1319643,257,6609448,272,5289805,148,1765475,60,183554,43,41125,992,321715,1440,1280,17838606
2186,VIC,3927,993,980,54886593,753,11988979,638,970684,8,9021,669,12589143,20,67577,619,32078691,142,653966,11,143317,10,195260,45,242560,87,814961,24,316362,36,1108202,680,1749859,159,174037,354,4060914,356,1744435,989,58557622,221,631954,100,177674,307,87282,39,72056,409,540833,15,5866,28,281206,53,101349,372,285754,477,289923,780,3555534,59,1058817,125,1602082,11,-160617,233,6650960,100,735752,9,142162,3,7468,19,725447,104,2773255,71,880825,155,7840229,145,5668206,100,628070,72,150169,65,31324,170,3346767,121,1641136,69,208873,168,1513980,81,789098,87,-806320,170,-17222,68,159146,14,237737,35,927486,44,139660,6,577075,123,14991006,129,15568081,117,10986323,7,246435,126,3671674,133,3918109,70,1049950,43,113566,19,21916,427,136809,709,582,8085350
2187,VIC,3928,339,333,29550261,263,8871410,215,553325,1,2417,233,9466952,7,34513,187,13540150,46,261063,4,82086,4,174680,14,48124,17,222701,4,62766,6,272725,226,1098379,56,110685,138,4507001,138,1844291,336,30790785,51,182922,15,14798,71,16115,5,4297,96,140914,4,318,12,22739,16,57201,102,86513,134,143066,244,1187624,19,360767,24,431551,26,150499,122,3569660,59,309086,1,33132,3,46309,8,76426,52,1807959,43,653076,66,3588313,34,1278840,42,259140,38,213587,36,25947,67,1513877,39,482738,23,83217,62,559553,36,691392,31,-303023,67,388369,27,30015,7,3438,20,454073,20,63621,6,423785,44,5103406,49,5527191,51,3501503,9,-175056,45,2154140,53,1979084,28,699444,7,30446,7,7328,137,43384,264,168,4262612
2188,VIC,3929,616,606,46957286,467,12968692,394,859269,6,15630,421,13655840,12,68666,301,19536896,65,465497,5,98765,6,95583,25,133794,36,340916,13,429442,11,262426,445,1425022,144,733854,272,6808715,270,2919348,612,50078722,103,408344,32,63883,123,33565,8,7542,177,203953,3,1586,22,28120,53,339768,201,411566,281,314425,436,2903315,21,731265,68,899021,23,-113608,216,7726542,94,1189480,3,40462,7,216691,11,163744,88,5939930,68,2325586,124,11743387,83,6057323,58,662763,54,310907,48,63141,106,2176054,60,920556,33,80475,106,1044027,65,801488,43,-670492,108,130996,60,116887,8,24235,32,986010,25,103961,15,794402,90,6459762,105,7254164,102,4620390,18,-1070133,92,2719277,108,1649144,55,747343,18,79232,13,12401,251,80515,482,276,5758147
2189,VIC,3930,11152,11084,818409163,9056,211753309,7933,15222779,116,206469,8276,223521008,313,1114643,7611,498117986,1901,11515679,122,2104715,168,5128137,412,2316969,648,6382570,159,2787394,202,6268978,7277,17628019,1447,1800931,3608,53173259,3600,22781472,11101,860065318,2970,10636743,1211,1748537,3493,933179,373,790502,5342,6582140,165,67932,390,1190463,434,2223960,3836,3507127,5049,2663973,8593,40725979,875,16967502,1413,17983364,34,368927,2743,128614318,1152,15440212,103,2802972,15,1062462,158,3593837,1041,31106228,792,11358070,1349,74819062,1280,41455275,1095,9320609,831,2209978,758,1140002,1923,37804290,1557,22050462,898,2768813,1925,18125794,709,7157685,1247,-12298464,1957,-5140779,802,2080619,131,635693,330,8008294,658,2157629,36,461100,1032,122287437,1061,122748537,1032,80736836,51,-1339506,1065,40250703,1105,38911197,680,12467706,247,779731,254,279013,4635,1486111,8670,7223,135546280
2190,VIC,3931,13520,13439,719580509,10918,150588302,9222,12671087,108,173269,9767,157821517,352,1252032,9667,507428597,2586,10728947,183,1892661,238,2536718,829,4730516,1246,12804773,177,2393294,316,8361977,8179,16001312,1275,1427787,3382,32814922,3380,14058339,13465,757040238,3935,11874022,1471,1828817,5993,1756223,514,912289,6929,7813261,193,75017,341,503551,377,1104522,4777,2336986,6635,2465783,10600,36299124,962,17632539,1326,12544106,46,677252,2223,72058004,939,9483877,127,1781044,16,177694,207,2358210,902,17908564,634,5114717,1200,47043757,1032,26154520,1003,5662855,749,1374874,706,650982,1804,30471730,1439,17121762,811,2248942,1798,13668783,672,6458208,1146,-9025940,1821,-2567732,696,1844415,144,421963,225,4080831,558,1433278,30,1713596,1362,94373088,1389,96086684,1361,58933631,40,12994,1402,35975572,1437,35988566,843,8626546,327,917522,259,250710,6960,2219879,8205,9296,119859461
2191,VIC,3933,708,697,41422021,546,9617789,463,753580,5,8038,491,9933355,19,76213,476,25289631,100,354974,7,282644,3,419862,23,127610,29,268478,9,318481,4,101497,438,873407,88,103108,213,2016399,212,864131,705,43990093,148,429150,57,103945,270,78031,17,9247,306,300006,4,1341,19,93114,13,59081,199,98749,294,129332,521,2235833,41,757704,82,868255,51,1281282,213,6818767,72,567032,4,25858,8,238530,9,49118,62,779067,56,189930,75,1868053,64,2135930,51,245377,47,98477,44,17888,140,2599720,96,1021133,50,194894,139,935831,78,866897,63,-419035,141,447862,54,211918,8,51852,36,831559,50,101952,19,1701474,70,12041146,85,13742620,89,11315913,23,-306414,71,2654246,90,2347832,44,694487,9,50640,11,9376,324,103090,521,441,6367774
2192,VIC,3934,10851,10803,660029426,8829,151622054,7605,11919882,96,132051,8000,159508320,269,931849,7712,443868804,2134,10451225,141,1941465,179,3085635,511,2830358,740,7455862,151,2080461,181,4871427,6653,13468320,1123,1152371,2879,35190021,2872,15084617,10815,697101328,3140,10472044,1207,1532258,4473,1244084,398,713723,5525,6525006,224,136642,261,680085,345,2317073,3870,4124674,5159,2465084,8511,36286775,856,15367802,1182,12235979,27,-124532,2179,68766333,851,5243220,103,1981721,12,677478,160,1365392,792,38408227,623,15927594,1053,81849925,1010,23546752,854,5414682,668,1583169,615,924144,1678,29493837,1400,17562411,815,2483916,1678,13600688,586,5177168,1115,-9330346,1703,-4153178,635,1135634,138,832649,221,4452211,601,1485480,30,945915,1160,112165844,1185,113111759,1180,77911180,41,-403406,1191,34708338,1225,34304932,761,7889265,222,623366,253,183202,5233,1687150,7574,7403,111304800
2193,VIC,3936,6011,5964,300182903,4800,60259631,3947,5199477,56,83316,4217,62610034,125,405428,4140,204102159,1103,4448719,83,768776,89,838853,430,2574068,587,6056853,115,1532791,128,3297980,3700,7017186,556,662426,1465,14740329,1463,6315950,5974,316754941,1688,5160611,573,723878,2583,756621,197,324146,2880,3073585,123,65666,154,181701,113,433807,1896,691338,2989,1078532,4660,16091966,355,6192838,523,5290764,36,-101993,960,31413001,373,5127831,72,1648717,13,214831,98,973486,406,8467785,286,2210743,528,23894562,523,17347299,356,2618547,267,777734,256,448845,874,15080852,681,8064186,354,978525,876,6558992,363,3733113,527,-4253964,893,-520851,354,873806,68,742322,122,2717324,244,834650,23,953132,705,46719912,727,47673044,706,30739449,27,-189364,715,15637584,738,15448220,440,2749043,151,410969,86,85597,3163,1030254,3489,3985,46637542
2194,VIC,3937,1124,1108,72030551,903,17709299,771,1322343,11,20656,814,18619341,37,142588,698,40550771,167,1082481,4,55719,9,208256,53,346412,38,404942,22,340161,22,967456,757,1846462,156,229115,394,4399134,396,1888503,1113,76480947,242,755989,87,111943,320,86391,29,55514,446,504446,27,20957,46,151067,34,133366,367,328483,498,317356,840,4151377,65,1154754,138,1913584,56,635571,339,12215247,129,883300,7,54349,6,344098,17,372173,114,3608458,93,1230979,148,9514923,132,5671611,115,1334763,101,405851,85,144884,188,3965090,137,1988856,69,195947,186,1746376,86,1092818,104,-1058907,192,33911,93,125594,12,23840,53,1237771,66,410179,22,1584824,136,13117684,154,14702508,152,9347532,23,-131510,141,5087547,160,4956037,90,1639359,30,127300,24,18163,542,178710,840,656,10928624
2195,VIC,3938,1794,1785,87001637,1372,17435139,1118,1496016,18,68789,1194,18194880,30,108892,1117,54183209,301,1385773,18,237239,22,314637,112,676732,169,1575598,36,601588,33,897688,1137,1941869,219,416036,573,4388647,573,1880275,1789,92503536,431,1269862,156,223727,645,184447,53,87282,783,868710,44,10562,49,176971,55,280350,547,753230,854,345608,1332,5240773,98,1725789,173,1956103,10,-416177,389,10926202,153,1216375,24,523498,2,6310,29,317767,142,5229848,95,1897447,187,10794983,168,3497351,112,862817,97,703912,78,71713,247,5296882,166,1900410,96,282028,245,2213813,131,1626118,118,-725487,249,900631,105,196735,25,54923,37,892277,54,139739,6,820093,221,14364679,225,15184772,212,10215745,7,160277,218,4531742,223,4692019,130,768820,47,134294,40,45503,884,292020,1127,1066,12412739
2196,VIC,3939,7386,7339,322309078,5862,56510803,4762,5403182,53,68280,5122,58549857,150,471684,5250,235068983,1336,3857746,79,614057,92,581514,648,3904420,679,7536610,103,1517777,150,3669109,4079,6743426,579,279788,1608,10280410,1603,4413111,7353,339146300,1987,5124339,681,803248,3520,1011774,290,483975,3544,3567926,123,41685,167,168317,118,256102,2074,614528,3465,1084872,5606,15732995,366,6984412,619,5479698,50,2381891,1053,23800944,363,1340412,67,1531165,6,73723,112,1211508,383,7204849,249,1973127,513,19002543,491,9922089,336,1556211,258,465909,238,224351,827,12303400,629,6560089,330,760032,828,5321800,355,2794192,479,-3132713,836,-338521,371,716790,63,247965,108,1994949,224,510065,24,1839356,869,58551512,891,60390868,888,40540695,28,31548,873,19172745,897,19204293,519,3051553,154,412828,108,107122,4229,1384700,3648,5031,49802456
2197,VIC,3940,2010,1998,82040622,1530,14216274,1145,1288034,11,12697,1258,14516649,30,76669,1228,52235233,328,775984,19,80618,24,311620,197,1207453,318,3580147,12,151445,114,2593312,1138,3044183,213,306989,542,4891674,540,2092744,2001,85938376,458,1196748,148,198602,874,264921,74,104499,816,763048,25,12353,50,45070,57,66187,593,530685,1002,306787,1500,3829486,75,1331480,96,642033,3,1866,321,4449498,179,580590,19,260026,0,0,18,60074,146,4823804,67,1971431,218,11351290,156,2997718,194,494638,157,155488,144,14411,168,2687495,105,1148775,63,171589,168,1204651,85,678549,87,-516069,173,162480,96,264935,32,90752,14,220708,45,109672,3,68826,194,8933078,196,9001904,191,5408443,4,-2900,194,3535260,197,3532360,117,419287,68,209461,36,46320,1095,356264,876,1185,10617184
2198,VIC,3941,6554,6526,284611223,5154,49665844,4208,4765739,51,80426,4509,51493478,137,455128,4468,196733108,1061,3371681,65,1040094,85,839925,614,3565669,598,6256988,106,1562787,118,2960257,3686,5310264,504,560069,1362,9688859,1360,4153467,6534,300436094,1646,4584915,565,809777,2782,828452,213,335212,2918,3186374,105,34907,145,203514,114,453721,1815,763391,3051,1043635,4925,15418353,294,5411797,464,4290365,20,75850,964,23785361,322,1510954,83,2178687,4,48685,108,648562,358,6674472,257,1682449,457,15110166,436,10359266,276,1291020,231,525233,215,132872,798,13169177,606,6531465,289,656255,802,5933109,358,3305631,458,-3257283,816,48348,400,822781,62,273925,155,2549044,244,549091,18,252733,1023,75762901,1039,76015634,1009,49785560,19,32678,1034,25694809,1051,25727487,614,4213936,137,351955,93,81365,3705,1236045,3309,4272,42928005
2199,VIC,3942,1358,1345,66653701,1039,13474066,830,1134462,11,17821,886,13895861,25,73001,768,35755321,183,974943,10,256163,15,71004,80,471132,147,1407520,28,514327,34,933389,865,2491014,207,423302,481,5373008,478,2303911,1352,70469978,255,866987,80,136248,385,111807,27,53535,473,501222,15,6764,20,48070,58,186827,379,178645,606,265651,966,3462876,43,817335,107,1324471,3,42252,327,10222688,136,1046089,21,339991,4,50126,16,308822,114,2048002,71,453817,172,5350565,174,6030756,97,702735,89,198969,89,75772,233,4465175,149,1763093,68,229633,229,1928434,129,1449354,104,-905339,233,544015,62,143133,12,53024,47,981694,47,116205,4,45410,196,17851381,198,17896791,193,13056779,5,-71937,202,4598805,205,4526868,122,689679,42,135408,22,20668,658,218995,908,732,8384351
2200,VIC,3943,1060,1043,82466194,792,23886807,637,1513956,8,9000,683,25343494,14,75235,499,24936446,103,825642,7,104811,8,74108,47,281523,95,1029499,20,409165,29,712640,731,3008653,176,396625,465,9666998,464,4145639,1055,89353376,158,659051,51,122141,185,55605,12,24348,275,340364,14,9971,42,222666,66,442322,314,1617242,462,563375,737,6422493,44,782126,117,2064984,15,-462225,357,18730767,174,3098196,7,152887,5,1123955,11,194478,164,17837031,110,7407858,220,38843455,151,6336095,118,1152586,107,865556,94,140822,180,5190494,106,1806364,66,244313,184,2558319,101,1605498,84,-1024000,185,581498,79,132218,21,465984,75,2146957,40,217609,8,420854,124,17791248,130,18212102,129,13601240,12,-1245691,128,4545120,137,3299429,82,917945,33,115247,31,31626,438,146036,846,448,6357353
2201,VIC,3944,437,428,68464506,352,24527869,292,1312077,6,6547,307,26267503,8,42187,181,10902279,43,1326852,2,3848,2,927043,4,24415,13,111304,6,200019,9,541342,334,2613810,99,329240,223,8019157,222,3436804,433,79709237,52,203696,17,12559,37,9260,6,8925,95,181628,10,2787,30,571758,49,308031,148,7141563,210,1316844,327,11131068,16,393319,65,1211102,2,204458,196,26012891,121,7862858,1,20129,1,25122,6,155217,61,21598317,52,9738262,111,48839723,110,38825675,65,714984,58,446055,47,40643,83,2948211,45,1294993,33,154864,83,1414461,44,819647,39,-735754,83,83893,52,166539,5,49947,42,1271330,18,74334,4,249121,33,11325462,37,11574583,36,9551436,4,-9189,35,1933909,39,1924720,22,691839,11,73799,27,27385,143,44062,390,153,3238464
2202,VIC,3945,582,570,25683750,438,4797074,371,446983,2,2332,385,4989544,7,29449,366,16863561,95,204909,5,29398,4,120489,40,224535,44,490217,8,159070,2,63046,362,590955,87,69331,143,1590001,143,681362,581,27245146,114,244563,39,44388,257,74618,7,12045,230,249136,1,451,5,511,13,12220,173,48523,239,62082,402,1305441,21,325543,41,275292,109,2956975,144,2108645,34,142621,6,51931,6,60575,6,46466,24,205244,14,41330,30,569185,40,1027261,22,53012,17,16963,18,1960,80,1016617,68,661708,21,47426,80,561227,27,149844,54,-403588,81,-253744,27,62823,3,1609,22,502458,29,52230,29,1950510,70,3735990,96,5686500,88,4427583,30,-39221,71,1222632,98,1183411,42,210583,9,26571,6,5269,313,100350,261,349,3794180
2203,VIC,3946,166,159,6668127,114,1219139,94,112217,2,2746,98,1165289,2,8846,95,3621891,34,73179,2,10111,1,14735,14,104514,19,212801,6,89693,1,12859,101,208616,37,85539,44,115001,44,49271,164,7221851,27,78323,8,13428,57,16292,2,4141,52,64992,0,0,5,546,3,303,43,11188,41,14270,98,436701,6,99587,6,47225,53,1622508,49,432922,13,3070,3,79680,0,0,4,26092,6,7792,4,1763,8,18564,21,164232,5,4050,4,542,5,1757,13,112203,10,57405,2,5613,13,54429,3,20052,10,-25296,13,-5244,4,3899,6,28841,7,210000,11,22938,12,1710076,16,810295,27,2520371,26,2008393,13,96965,18,416314,30,513279,14,67791,6,11581,2,1172,74,23318,88,90,742801
2204,VIC,3950,2456,2433,107405380,1933,18850838,1609,1839091,17,21510,1711,19567642,50,173168,1764,81218441,538,1110743,33,446595,34,276124,205,1285847,217,2271613,40,524540,30,630085,1449,2182720,325,196808,566,3482526,566,1492858,2445,112871574,582,1312493,172,299564,1337,397528,88,183096,1157,1100556,18,10328,69,79408,47,94394,846,246793,1123,272020,1875,5069551,134,2336807,204,1912042,168,1375242,445,8170418,159,295518,19,379550,15,123543,38,434457,119,766247,74,162256,165,2490188,224,3457936,121,347825,104,55880,103,194177,260,3086315,195,1493430,65,164841,261,1503595,103,777549,163,-853100,266,-75551,67,89849,12,50751,52,836576,115,232005,43,2818896,235,19661978,275,22484066,268,16685778,48,26354,238,5437605,281,5463959,146,1046574,47,100549,26,19563,1363,447898,934,1688,17374389
2205,VIC,3951,581,568,24284702,442,4289474,367,416620,5,6735,391,4308301,10,30760,354,15601932,113,192006,3,27107,4,19301,43,258952,35,400696,13,94563,9,304155,367,756179,119,137853,172,915391,172,392268,578,25884651,105,221327,27,30750,245,67871,20,33539,240,241216,0,0,16,25302,10,14395,165,38773,198,71078,378,1185335,29,555366,47,427666,150,2265401,161,2380867,43,68351,6,69955,13,189809,10,51771,37,243778,29,29643,50,1050578,57,675292,24,13434,23,10934,19,947,74,1022258,53,402432,18,31388,73,377813,37,387249,37,-176624,74,210625,20,18023,4,13665,22,389459,27,51625,39,3701263,55,2766831,87,6468094,79,5179143,39,6061,56,1284866,88,1290927,41,250591,10,19510,17,15604,309,101262,259,331,3355559
2206,VIC,3953,4447,4408,202814497,3472,37263346,2911,3516176,76,101027,3089,38370271,94,265470,2970,137674262,845,1813475,54,911128,67,720287,299,1836835,325,3492132,61,804357,40,706282,2892,6015975,755,804605,1293,7378192,1291,3158157,4438,215037404,1009,2178650,252,419188,2119,598161,152,258295,1953,1878015,20,7202,129,118741,149,454706,1728,542523,1816,530389,3299,10471548,241,4343177,399,3710109,515,9275293,1129,22841555,364,1049078,37,742125,16,259213,35,240898,278,3434987,200,584776,404,14054354,465,7569415,278,585360,243,114150,230,335252,582,7685284,421,3525861,139,394535,571,3529649,284,2028235,306,-1792996,590,235239,169,310337,41,310707,157,3033279,204,415573,112,17562737,394,47859485,493,65422222,483,54021309,114,1663208,400,9421506,500,11084714,289,2166469,53,113484,73,54367,2314,751945,2037,2822,30513327
2207,VIC,3954,225,221,11788402,170,2628673,142,210924,3,3603,153,2778253,3,13560,145,6817822,35,63672,1,31842,3,62063,12,57838,15,155539,2,22133,1,16645,145,280941,37,25995,81,1545986,80,661306,224,12391678,49,88564,11,34878,94,21388,5,6717,93,92401,1,50,6,842,7,30430,84,28853,75,19818,163,525081,15,303945,23,249151,29,743978,68,1366728,27,184902,1,8943,1,13672,4,148062,19,31213,14,2995,24,1019007,19,182969,13,15121,11,8370,9,1042,34,393966,20,139688,10,13771,34,185336,25,85272,9,-30101,34,55171,4,163,5,17921,14,179582,10,21017,12,1035901,29,1456839,38,2492740,36,2033942,13,99618,29,359180,38,458798,18,104308,2,3320,3,3770,106,36567,115,136,1561011
